"TIME","CH1","CH2"
6.7583940e-01,0.04,-0.2
6.7583950e-01,0.12,-0.7
6.7583960e-01,-0.04,-0.3
6.7583970e-01,-0.08,-0.6
6.7583980e-01,-0.08,-0.2
6.7583990e-01,0.04,-0.3
6.7584000e-01,-0.16,-0.3
6.7584010e-01,-0.04,-0.7
6.7584020e-01,-0.04,-0.6
6.7584030e-01,0.04,-0.3
6.7584040e-01,0.16,-0.2
6.7584050e-01,0,-0.4
6.7584060e-01,0.08,-0.4
6.7584070e-01,-0.04,-0.4
6.7584080e-01,-0.12,-0.4
6.7584090e-01,-0.04,-0.6
6.7584100e-01,0.04,-0.2
6.7584110e-01,-0.04,-0.3
6.7584120e-01,0,-0.5
6.7584130e-01,-0.12,-0.5
6.7584140e-01,-0.12,-0.2
6.7584150e-01,-0.04,-0.4
6.7584160e-01,-0.04,-0.1
6.7584170e-01,-0.16,-0.3
6.7584180e-01,-0.12,-0.5
6.7584190e-01,-0.12,-0.4
6.7584200e-01,0,-0.2
6.7584210e-01,-0.08,-0.5
6.7584220e-01,-0.16,-0.5
6.7584230e-01,-0.08,-0.2
6.7584240e-01,0.12,-0.4
6.7584250e-01,-0.08,-0.6
6.7584260e-01,-0.12,-0.1
6.7584270e-01,0.08,-0.3
6.7584280e-01,-0.12,-0.2
6.7584290e-01,0,-0.7
6.7584300e-01,0,-0.3
6.7584310e-01,-0.04,-0.5
6.7584320e-01,-0.08,-0.5
6.7584330e-01,0.04,-0.4
6.7584340e-01,-0.04,-0.4
6.7584350e-01,-0.04,-0.4
6.7584360e-01,-0.16,-0.7
6.7584370e-01,0,-0.5
6.7584380e-01,0.12,-0.4
6.7584390e-01,0.04,-0.4
6.7584400e-01,-0.04,-0.2
6.7584410e-01,0.04,-0.2
6.7584420e-01,0,-0.5
6.7584430e-01,-0.04,-0.5
6.7584440e-01,-0.12,-0.4
6.7584450e-01,-0.04,-0.4
6.7584460e-01,-0.16,-0.4
6.7584470e-01,-0.08,-0.6
6.7584480e-01,0,-0.2
6.7584490e-01,0,-0.1
6.7584500e-01,0,-0.4
6.7584510e-01,0.04,-0.5
6.7584520e-01,0.08,-0.3
6.7584530e-01,-0.04,-0.4
6.7584540e-01,0,-0.4
6.7584550e-01,-0.04,-0.6
6.7584560e-01,0,-0.7
6.7584570e-01,-0.08,-0.6
6.7584580e-01,-0.12,-0.3
6.7584590e-01,-0.04,-0.1
6.7584600e-01,-0.08,-0.6
6.7584610e-01,-0.08,-0.7
6.7584620e-01,-0.12,-0.4
6.7584630e-01,-0.04,-0.2
6.7584640e-01,-0.04,-0.6
6.7584650e-01,-0.08,-0.4
6.7584660e-01,0,-0.5
6.7584670e-01,-0.12,-0.5
6.7584680e-01,-0.16,-0.6
6.7584690e-01,0.04,-0.6
6.7584700e-01,-0.04,-0.2
6.7584710e-01,0,-0.6
6.7584720e-01,-0.04,-0.6
6.7584730e-01,-0.16,-0.1
6.7584740e-01,-0.12,-0.6
6.7584750e-01,0.04,-0.7
6.7584760e-01,-0.04,0.1
6.7584770e-01,0,-0.5
6.7584780e-01,0,-0.5
6.7584790e-01,-0.12,-0.7
6.7584800e-01,0.04,-0.1
6.7584810e-01,-0.04,-0.3
6.7584820e-01,-0.16,-0.7
6.7584830e-01,-0.12,-0.5
6.7584840e-01,-0.12,-0.5
6.7584850e-01,0.04,-0.4
6.7584860e-01,0,-0.5
6.7584870e-01,-0.04,-0.3
6.7584880e-01,-0.12,-0.4
6.7584890e-01,-0.04,-0.3
6.7584900e-01,-0.08,-0.4
6.7584910e-01,-0.16,-0.1
6.7584920e-01,-0.04,-0.5
6.7584930e-01,0,-0.6
6.7584940e-01,-0.08,-0.8
6.7584950e-01,0,-0.6
6.7584960e-01,-0.16,-0.5
6.7584970e-01,-0.04,-0.5
6.7584980e-01,-0.04,-0.4
6.7584990e-01,-0.04,-0.3
6.7585000e-01,-0.04,-0.5
6.7585010e-01,0.12,-0.6
6.7585020e-01,-0.2,-0.1
6.7585030e-01,-0.12,-0.8
6.7585040e-01,-0.16,-0.5
6.7585050e-01,-0.04,-0.5
6.7585060e-01,0.04,-0.6
6.7585070e-01,0,-0.5
6.7585080e-01,-0.2,-0.9
6.7585090e-01,-0.12,-0.4
6.7585100e-01,-0.04,-0.4
6.7585110e-01,-0.04,-0.5
6.7585120e-01,-0.12,-0.4
6.7585130e-01,-0.12,-0.7
6.7585140e-01,-0.24,-0.6
6.7585150e-01,-0.16,-0.6
6.7585160e-01,0.04,-0.5
6.7585170e-01,-0.08,-0.3
6.7585180e-01,-0.04,-0.6
6.7585190e-01,-0.16,-0.6
6.7585200e-01,-0.16,-0.1
6.7585210e-01,-0.12,-0.5
6.7585220e-01,-0.12,-0.5
6.7585230e-01,-0.2,-0.2
6.7585240e-01,-0.16,-0.7
6.7585250e-01,-0.08,-0.4
6.7585260e-01,0,-0.4
6.7585270e-01,-0.12,-0.5
6.7585280e-01,-0.04,-0.6
6.7585290e-01,-0.12,-0.5
6.7585300e-01,-0.08,-0.9
6.7585310e-01,0.08,-0.5
6.7585320e-01,-0.12,-0.3
6.7585330e-01,-0.08,-0.7
6.7585340e-01,0.04,-0.7
6.7585350e-01,0,-0.4
6.7585360e-01,0,-0.3
6.7585370e-01,-0.08,-0.1
6.7585380e-01,-0.04,-0.6
6.7585390e-01,-0.12,-0.3
6.7585400e-01,0.04,-0.6
6.7585410e-01,-0.08,-0.8
6.7585420e-01,0,0
6.7585430e-01,-0.08,-0.8
6.7585440e-01,-0.04,-0.5
6.7585450e-01,-0.08,-0.5
6.7585460e-01,-0.24,-0.6
6.7585470e-01,0.04,-0.4
6.7585480e-01,-0.2,-0.5
6.7585490e-01,-0.08,-0.9
6.7585500e-01,-0.12,-0.5
6.7585510e-01,-0.08,-0.5
6.7585520e-01,-0.12,-0.3
6.7585530e-01,-0.2,-0.1
6.7585540e-01,0,-0.5
6.7585550e-01,-0.16,-0.3
6.7585560e-01,-0.12,-0.5
6.7585570e-01,0.2,-0.5
6.7585580e-01,-0.08,-0.6
6.7585590e-01,-0.2,-0.5
6.7585600e-01,-0.12,-0.6
6.7585610e-01,-0.12,-0.3
6.7585620e-01,-0.08,-0.4
6.7585630e-01,0,-0.3
6.7585640e-01,-0.2,-0.8
6.7585650e-01,-0.16,-0.5
6.7585660e-01,-0.04,-0.3
6.7585670e-01,-0.12,-0.5
6.7585680e-01,-0.28,-0.5
6.7585690e-01,0,-0.4
6.7585700e-01,-0.12,-0.9
6.7585710e-01,-0.12,-0.5
6.7585720e-01,0.04,-0.5
6.7585730e-01,-0.12,-0.2
6.7585740e-01,-0.12,-0.6
6.7585750e-01,-0.08,-0.3
6.7585760e-01,-0.08,-0.5
6.7585770e-01,-0.04,-0.4
6.7585780e-01,-0.08,-0.4
6.7585790e-01,-0.04,-0.5
6.7585800e-01,0,-0.2
6.7585810e-01,-0.08,-0.3
6.7585820e-01,0,-0.3
6.7585830e-01,-0.04,-0.6
6.7585840e-01,-0.08,-0.4
6.7585850e-01,0.08,-0.4
6.7585860e-01,-0.04,-0.1
6.7585870e-01,0,-0.1
6.7585880e-01,-0.08,-0.5
6.7585890e-01,-0.08,-0.3
6.7585900e-01,0,-0.3
6.7585910e-01,-0.04,-0.3
6.7585920e-01,-0.04,-0.3
6.7585930e-01,0.04,-0.4
6.7585940e-01,-0.04,-0.3
6.7585950e-01,-0.2,-0.2
6.7585960e-01,-0.04,-0.3
6.7585970e-01,-0.08,-0.3
6.7585980e-01,-0.08,-0.8
6.7585990e-01,-0.04,-0.3
6.7586000e-01,-0.08,-0.2
6.7586010e-01,-0.16,-0.3
6.7586020e-01,0,-0.3
6.7586030e-01,0,-0.5
6.7586040e-01,-0.04,-0.4
6.7586050e-01,-0.08,-0.4
6.7586060e-01,-0.04,-0.4
6.7586070e-01,0,-0.4
6.7586080e-01,-0.12,-0.2
6.7586090e-01,0.08,-0.4
6.7586100e-01,-0.04,-0.4
6.7586110e-01,-0.08,-0.7
6.7586120e-01,-0.12,-0.4
6.7586130e-01,-0.04,-0.4
6.7586140e-01,0,-0.4
6.7586150e-01,-0.08,-0.6
6.7586160e-01,-0.12,-0.5
6.7586170e-01,0,-0.6
6.7586180e-01,-0.08,-0.6
6.7586190e-01,-0.04,0
6.7586200e-01,-0.16,-0.5
6.7586210e-01,0,-0.3
6.7586220e-01,0,-0.1
6.7586230e-01,-0.12,-0.5
6.7586240e-01,-0.08,-0.3
6.7586250e-01,-0.08,-0.5
6.7586260e-01,-0.04,-0.3
6.7586270e-01,0.04,-0.4
6.7586280e-01,0.04,-0.4
6.7586290e-01,0.12,-0.3
6.7586300e-01,-0.04,-0.3
6.7586310e-01,0,-0.3
6.7586320e-01,0,-0.3
6.7586330e-01,0.04,-0.7
6.7586340e-01,-0.04,-0.4
6.7586350e-01,0,-0.5
6.7586360e-01,0,-0.3
6.7586370e-01,0.04,-0.4
6.7586380e-01,-0.04,-0.5
6.7586390e-01,-0.16,-0.3
6.7586400e-01,0,-0.5
6.7586410e-01,-0.16,-0.4
6.7586420e-01,-0.08,-0.5
6.7586430e-01,0.08,-0.7
6.7586440e-01,0,-0.2
6.7586450e-01,0.16,-0.6
6.7586460e-01,-0.04,-0.3
6.7586470e-01,0,-0.3
6.7586480e-01,-0.08,-0.6
6.7586490e-01,0.08,-0.6
6.7586500e-01,-0.2,-0.6
6.7586510e-01,-0.12,-0.5
6.7586520e-01,0.08,-0.3
6.7586530e-01,-0.04,-0.5
6.7586540e-01,-0.04,-0.6
6.7586550e-01,0,-0.6
6.7586560e-01,-0.12,0.1
6.7586570e-01,0,-0.2
6.7586580e-01,-0.12,-0.5
6.7586590e-01,0.04,-0.3
6.7586600e-01,-0.04,-0.5
6.7586610e-01,0,-0.2
6.7586620e-01,-0.04,0
6.7586630e-01,0,-0.3
6.7586640e-01,0,-0.5
6.7586650e-01,0,-0.1
6.7586660e-01,-0.04,-0.3
6.7586670e-01,-0.08,-0.2
6.7586680e-01,0,-0.3
6.7586690e-01,-0.08,-0.5
6.7586700e-01,-0.08,-0.4
6.7586710e-01,0,-0.5
6.7586720e-01,0,-0.3
6.7586730e-01,-0.04,-0.5
6.7586740e-01,0,-0.3
6.7586750e-01,0,-0.3
6.7586760e-01,-0.12,-0.5
6.7586770e-01,-0.04,-0.3
6.7586780e-01,0,-0.4
6.7586790e-01,-0.16,-0.2
6.7586800e-01,-0.2,-0.5
6.7586810e-01,0,-0.5
6.7586820e-01,-0.08,-0.4
6.7586830e-01,0.04,-0.7
6.7586840e-01,0.08,-0.6
6.7586850e-01,-0.04,-0.4
6.7586860e-01,0,-0.5
6.7586870e-01,0,-0.3
6.7586880e-01,-0.04,-0.7
6.7586890e-01,-0.12,-0.6
6.7586900e-01,0.04,-0.5
6.7586910e-01,0.08,-0.7
6.7586920e-01,-0.16,-0.6
6.7586930e-01,-0.12,-0.5
6.7586940e-01,-0.12,-0.5
6.7586950e-01,-0.04,-0.6
6.7586960e-01,-0.12,-0.4
6.7586970e-01,-0.16,-0.7
6.7586980e-01,-0.16,-0.6
6.7586990e-01,0.08,-0.4
6.7587000e-01,-0.12,-0.3
6.7587010e-01,-0.04,-0.3
6.7587020e-01,0,-0.5
6.7587030e-01,-0.04,-0.6
6.7587040e-01,0.04,-0.6
6.7587050e-01,-0.08,-0.4
6.7587060e-01,-0.04,-0.8
6.7587070e-01,-0.12,-0.6
6.7587080e-01,-0.08,-0.5
6.7587090e-01,-0.08,-0.5
6.7587100e-01,0,-0.3
6.7587110e-01,-0.12,-0.5
6.7587120e-01,-0.2,-0.5
6.7587130e-01,-0.12,-0.5
6.7587140e-01,-0.16,-0.5
6.7587150e-01,0.04,-0.5
6.7587160e-01,-0.04,-0.4
6.7587170e-01,-0.08,-0.5
6.7587180e-01,-0.08,-0.4
6.7587190e-01,-0.16,-0.3
6.7587200e-01,-0.08,-0.6
6.7587210e-01,-0.16,-0.5
6.7587220e-01,-0.12,-0.7
6.7587230e-01,-0.12,-0.7
6.7587240e-01,0,-0.6
6.7587250e-01,-0.04,-0.4
6.7587260e-01,-0.08,-0.5
6.7587270e-01,-0.08,-0.1
6.7587280e-01,-0.04,-0.5
6.7587290e-01,0.04,-0.5
6.7587300e-01,-0.12,-0.4
6.7587310e-01,-0.12,-0.7
6.7587320e-01,0,-0.5
6.7587330e-01,0.04,-0.6
6.7587340e-01,-0.08,-0.5
6.7587350e-01,0.08,-0.6
6.7587360e-01,0,-0.6
6.7587370e-01,0.04,-0.5
6.7587380e-01,0,-1
6.7587390e-01,-0.12,-0.3
6.7587400e-01,-0.16,-0.7
6.7587410e-01,0,-0.7
6.7587420e-01,-0.16,-0.4
6.7587430e-01,-0.08,-0.6
6.7587440e-01,-0.2,-0.4
6.7587450e-01,0,0
6.7587460e-01,-0.08,-0.5
6.7587470e-01,-0.12,-0.7
6.7587480e-01,-0.04,-0.5
6.7587490e-01,-0.2,-0.6
6.7587500e-01,0.08,-0.1
6.7587510e-01,-0.16,-0.5
6.7587520e-01,-0.16,-0.3
6.7587530e-01,-0.12,-0.3
6.7587540e-01,-0.12,-0.6
6.7587550e-01,-0.12,-0.3
6.7587560e-01,-0.12,-0.6
6.7587570e-01,-0.16,-0.3
6.7587580e-01,0,-0.9
6.7587590e-01,-0.08,-0.5
6.7587600e-01,-0.12,-0.5
6.7587610e-01,0,-0.7
6.7587620e-01,-0.08,-0.8
6.7587630e-01,-0.12,-0.5
6.7587640e-01,0,-0.4
6.7587650e-01,-0.12,-0.2
6.7587660e-01,-0.16,-0.6
6.7587670e-01,-0.16,-0.6
6.7587680e-01,-0.12,-0.5
6.7587690e-01,-0.04,-0.6
6.7587700e-01,-0.12,-0.2
6.7587710e-01,-0.08,-0.2
6.7587720e-01,-0.2,-0.4
6.7587730e-01,-0.16,-0.5
6.7587740e-01,-0.12,-0.5
6.7587750e-01,-0.04,-0.6
6.7587760e-01,-0.04,-0.6
6.7587770e-01,0,-0.3
6.7587780e-01,0,-0.3
6.7587790e-01,-0.04,-0.3
6.7587800e-01,-0.04,-0.5
6.7587810e-01,0.04,-0.6
6.7587820e-01,-0.12,-0.2
6.7587830e-01,-0.08,-0.2
6.7587840e-01,0,-0.6
6.7587850e-01,0.04,-0.1
6.7587860e-01,0,-0.8
6.7587870e-01,-0.08,-0.3
6.7587880e-01,-0.08,-0.1
6.7587890e-01,-0.04,-0.4
6.7587900e-01,-0.04,-0.7
6.7587910e-01,-0.08,-0.4
6.7587920e-01,-0.16,0
6.7587930e-01,-0.04,-0.3
6.7587940e-01,-0.12,-0.4
6.7587950e-01,0,-0.6
6.7587960e-01,-0.08,-0.6
6.7587970e-01,0,-0.6
6.7587980e-01,-0.08,-0.6
6.7587990e-01,-0.04,-0.3
6.7588000e-01,0.04,-0.1
6.7588010e-01,0.08,-0.5
6.7588020e-01,0,-0.2
6.7588030e-01,-0.04,-0.2
6.7588040e-01,0.08,-0.5
6.7588050e-01,0.08,-0.7
6.7588060e-01,-0.12,-0.3
6.7588070e-01,-0.04,-0.4
6.7588080e-01,0.04,-0.5
6.7588090e-01,-0.12,-0.7
6.7588100e-01,-0.12,-0.2
6.7588110e-01,-0.08,-0.6
6.7588120e-01,0,-0.5
6.7588130e-01,-0.12,-0.5
6.7588140e-01,-0.08,-0.2
6.7588150e-01,-0.16,-0.8
6.7588160e-01,0,-0.4
6.7588170e-01,-0.04,-0.2
6.7588180e-01,-0.08,-0.4
6.7588190e-01,0.04,-0.3
6.7588200e-01,0.12,-0.1
6.7588210e-01,-0.04,-0.4
6.7588220e-01,-0.08,-0.3
6.7588230e-01,-0.08,-0.2
6.7588240e-01,0,-0.2
6.7588250e-01,0.04,-0.6
6.7588260e-01,-0.04,-0.4
6.7588270e-01,-0.04,-0.4
6.7588280e-01,0,-0.6
6.7588290e-01,0.04,-0.3
6.7588300e-01,-0.04,-0.4
6.7588310e-01,0.08,-0.6
6.7588320e-01,-0.08,-0.4
6.7588330e-01,0.04,-0.7
6.7588340e-01,0,-0.4
6.7588350e-01,0.04,-0.3
6.7588360e-01,0,-0.7
6.7588370e-01,-0.2,-0.5
6.7588380e-01,-0.04,-0.5
6.7588390e-01,-0.04,-0.2
6.7588400e-01,-0.08,-0.3
6.7588410e-01,0,-0.7
6.7588420e-01,-0.16,-0.3
6.7588430e-01,0,-0.4
6.7588440e-01,0,-0.3
6.7588450e-01,-0.08,-0.2
6.7588460e-01,0,-0.7
6.7588470e-01,-0.12,-0.6
6.7588480e-01,-0.04,-0.9
6.7588490e-01,0,-0.4
6.7588500e-01,-0.12,-0.2
6.7588510e-01,0.12,-0.7
6.7588520e-01,0,-0.4
6.7588530e-01,0,-0.3
6.7588540e-01,-0.04,-0.5
6.7588550e-01,-0.08,-0.2
6.7588560e-01,-0.08,-0.3
6.7588570e-01,-0.04,-0.4
6.7588580e-01,-0.04,-0.2
6.7588590e-01,0,-0.5
6.7588600e-01,0,-0.3
6.7588610e-01,-0.08,-0.5
6.7588620e-01,0.04,-0.4
6.7588630e-01,0.04,-0.4
6.7588640e-01,0.08,-0.3
6.7588650e-01,0.12,-0.4
6.7588660e-01,-0.04,-0.2
6.7588670e-01,-0.04,-0.6
6.7588680e-01,0,-0.6
6.7588690e-01,-0.08,-0.2
6.7588700e-01,-0.12,-0.6
6.7588710e-01,-0.04,-0.4
6.7588720e-01,-0.04,-0.4
6.7588730e-01,-0.04,-0.2
6.7588740e-01,0.08,-0.6
6.7588750e-01,-0.24,-0.7
6.7588760e-01,-0.08,-0.3
6.7588770e-01,-0.04,-0.5
6.7588780e-01,-0.12,-0.5
6.7588790e-01,-0.2,-0.8
6.7588800e-01,0,-0.5
6.7588810e-01,-0.12,-0.5
6.7588820e-01,-0.12,-0.4
6.7588830e-01,-0.12,-0.3
6.7588840e-01,0.04,-0.2
6.7588850e-01,-0.04,-0.5
6.7588860e-01,-0.08,-0.3
6.7588870e-01,-0.08,-0.3
6.7588880e-01,-0.12,-0.5
6.7588890e-01,-0.04,-0.6
6.7588900e-01,-0.04,-0.5
6.7588910e-01,-0.08,-0.2
6.7588920e-01,0,-0.2
6.7588930e-01,-0.04,-0.7
6.7588940e-01,-0.08,-0.2
6.7588950e-01,-0.08,-0.5
6.7588960e-01,-0.12,-0.3
6.7588970e-01,0.08,-0.6
6.7588980e-01,-0.12,0.1
6.7588990e-01,-0.16,-0.6
6.7589000e-01,-0.08,-0.5
6.7589010e-01,-0.12,-0.7
6.7589020e-01,-0.04,-0.7
6.7589030e-01,-0.2,-0.5
6.7589040e-01,-0.16,-0.9
6.7589050e-01,-0.12,-0.4
6.7589060e-01,-0.08,-0.2
6.7589070e-01,0,-0.2
6.7589080e-01,-0.12,-0.4
6.7589090e-01,-0.08,-0.5
6.7589100e-01,-0.12,-0.4
6.7589110e-01,-0.12,-0.3
6.7589120e-01,-0.08,-0.1
6.7589130e-01,-0.08,-0.4
6.7589140e-01,-0.04,-0.6
6.7589150e-01,0,-0.5
6.7589160e-01,-0.04,-0.7
6.7589170e-01,-0.12,-0.6
6.7589180e-01,-0.04,-0.8
6.7589190e-01,-0.08,-0.3
6.7589200e-01,-0.16,-0.7
6.7589210e-01,0,-0.5
6.7589220e-01,-0.12,-0.5
6.7589230e-01,-0.12,-0.8
6.7589240e-01,0,-0.6
6.7589250e-01,-0.16,-0.4
6.7589260e-01,-0.04,-0.7
6.7589270e-01,-0.04,-0.6
6.7589280e-01,-0.04,-0.6
6.7589290e-01,-0.12,-0.4
6.7589300e-01,0,-0.7
6.7589310e-01,0.04,-0.4
6.7589320e-01,0.04,-0.3
6.7589330e-01,0,-0.5
6.7589340e-01,0,-0.5
6.7589350e-01,-0.12,-0.5
6.7589360e-01,-0.12,-0.3
6.7589370e-01,-0.04,-0.6
6.7589380e-01,0,-0.5
6.7589390e-01,-0.04,-0.8
6.7589400e-01,-0.2,-0.3
6.7589410e-01,-0.16,-0.5
6.7589420e-01,-0.12,-0.6
6.7589430e-01,-0.12,-0.4
6.7589440e-01,0.04,-0.5
6.7589450e-01,-0.12,-0.5
6.7589460e-01,-0.12,-0.7
6.7589470e-01,-0.04,-0.4
6.7589480e-01,-0.08,-0.6
6.7589490e-01,-0.08,-0.2
6.7589500e-01,0,-0.3
6.7589510e-01,0,-0.4
6.7589520e-01,-0.12,-0.7
6.7589530e-01,0,-0.5
6.7589540e-01,-0.08,-0.5
6.7589550e-01,-0.12,-0.5
6.7589560e-01,-0.12,-0.6
6.7589570e-01,0.08,-0.4
6.7589580e-01,-0.04,-0.5
6.7589590e-01,0.04,-0.3
6.7589600e-01,-0.08,-0.4
6.7589610e-01,-0.08,-0.4
6.7589620e-01,-0.04,-0.4
6.7589630e-01,-0.04,-0.4
6.7589640e-01,-0.12,-0.4
6.7589650e-01,-0.04,-0.6
6.7589660e-01,-0.12,-0.5
6.7589670e-01,-0.08,-0.3
6.7589680e-01,-0.12,-0.5
6.7589690e-01,-0.12,-0.5
6.7589700e-01,-0.04,-0.6
6.7589710e-01,-0.04,-0.8
6.7589720e-01,-0.04,-0.2
6.7589730e-01,0,-0.6
6.7589740e-01,-0.04,-0.6
6.7589750e-01,-0.04,-0.6
6.7589760e-01,-0.04,-0.7
6.7589770e-01,0,-0.2
6.7589780e-01,-0.08,-0.4
6.7589790e-01,-0.04,-0.3
6.7589800e-01,-0.08,-0.4
6.7589810e-01,-0.04,-0.4
6.7589820e-01,-0.04,-0.4
6.7589830e-01,0,-0.4
6.7589840e-01,0.04,-0.6
6.7589850e-01,-0.12,-0.1
6.7589860e-01,0,0.2
6.7589870e-01,-0.08,-0.5
6.7589880e-01,0,-0.6
6.7589890e-01,0,-0.3
6.7589900e-01,-0.08,-0.2
6.7589910e-01,-0.08,-0.3
6.7589920e-01,-0.04,-0.4
6.7589930e-01,-0.04,-0.5
6.7589940e-01,0,-0.5
6.7589950e-01,-0.04,-0.5
6.7589960e-01,-0.16,0
6.7589970e-01,0,-0.2
6.7589980e-01,0.16,-0.2
6.7589990e-01,0,-0.4
6.7590000e-01,0.08,-0.5
6.7590010e-01,0,-0.3
6.7590020e-01,0.12,-0.7
6.7590030e-01,-0.12,-0.5
6.7590040e-01,-0.04,-0.4
6.7590050e-01,-0.04,-0.3
6.7590060e-01,0,-0.3
6.7590070e-01,-0.16,-0.6
6.7590080e-01,-0.12,-0.5
6.7590090e-01,-0.08,-0.5
6.7590100e-01,0.04,-0.5
6.7590110e-01,0.04,-0.3
6.7590120e-01,-0.12,-0.3
6.7590130e-01,-0.08,-0.5
6.7590140e-01,-0.08,-0.4
6.7590150e-01,-0.08,-0.5
6.7590160e-01,-0.08,-0.2
6.7590170e-01,0.04,-0.5
6.7590180e-01,0,-0.5
6.7590190e-01,0,-0.6
6.7590200e-01,-0.04,-0.3
6.7590210e-01,0,-0.5
6.7590220e-01,-0.12,-0.4
6.7590230e-01,-0.08,-0.5
6.7590240e-01,0.04,-0.5
6.7590250e-01,0.04,-0.6
6.7590260e-01,-0.12,-0.3
6.7590270e-01,-0.04,-0.2
6.7590280e-01,-0.08,-0.5
6.7590290e-01,0.04,-0.4
6.7590300e-01,-0.12,-0.7
6.7590310e-01,0,-0.2
6.7590320e-01,0,-0.5
6.7590330e-01,0.04,-0.4
6.7590340e-01,0,-0.5
6.7590350e-01,-0.04,-0.3
6.7590360e-01,0.04,-0.4
6.7590370e-01,-0.16,-0.5
6.7590380e-01,-0.12,-0.5
6.7590390e-01,-0.04,-0.8
6.7590400e-01,-0.04,-0.1
6.7590410e-01,-0.04,-0.3
6.7590420e-01,-0.08,-0.3
6.7590430e-01,-0.12,-0.3
6.7590440e-01,0.08,-0.4
6.7590450e-01,-0.04,-0.5
6.7590460e-01,0,-0.5
6.7590470e-01,-0.08,-0.2
6.7590480e-01,0.04,-0.2
6.7590490e-01,0.16,-0.5
6.7590500e-01,0,-0.3
6.7590510e-01,-0.08,-0.3
6.7590520e-01,-0.08,-0.4
6.7590530e-01,-0.04,-0.4
6.7590540e-01,0.08,-0.1
6.7590550e-01,-0.04,-0.6
6.7590560e-01,-0.2,-0.2
6.7590570e-01,-0.08,-0.3
6.7590580e-01,-0.16,-0.4
6.7590590e-01,-0.04,-0.5
6.7590600e-01,0,-0.2
6.7590610e-01,-0.04,-0.2
6.7590620e-01,-0.04,-0.2
6.7590630e-01,0,-0.6
6.7590640e-01,0,-0.2
6.7590650e-01,-0.04,-0.7
6.7590660e-01,0.04,-0.6
6.7590670e-01,-0.04,-0.4
6.7590680e-01,-0.2,-0.4
6.7590690e-01,0,-0.4
6.7590700e-01,-0.08,-0.2
6.7590710e-01,-0.04,-0.5
6.7590720e-01,-0.08,-0.7
6.7590730e-01,-0.16,-0.6
6.7590740e-01,-0.04,-0.5
6.7590750e-01,-0.08,-0.3
6.7590760e-01,-0.12,-0.5
6.7590770e-01,-0.08,-0.3
6.7590780e-01,-0.16,-0.3
6.7590790e-01,0,-0.4
6.7590800e-01,0,-0.4
6.7590810e-01,-0.04,-0.4
6.7590820e-01,-0.08,-0.5
6.7590830e-01,-0.08,-0.6
6.7590840e-01,-0.12,-0.2
6.7590850e-01,-0.08,-0.5
6.7590860e-01,-0.12,-0.9
6.7590870e-01,0.04,-0.6
6.7590880e-01,-0.08,-0.8
6.7590890e-01,-0.04,-0.2
6.7590900e-01,-0.16,-0.4
6.7590910e-01,0.04,-0.6
6.7590920e-01,0.04,-0.5
6.7590930e-01,-0.08,-0.5
6.7590940e-01,-0.2,-0.3
6.7590950e-01,0.04,-0.6
6.7590960e-01,-0.16,-0.5
6.7590970e-01,-0.08,-0.4
6.7590980e-01,-0.04,-0.5
6.7590990e-01,0,-0.4
6.7591000e-01,-0.04,-0.6
6.7591010e-01,-0.16,-0.7
6.7591020e-01,0,-0.8
6.7591030e-01,-0.16,-0.5
6.7591040e-01,-0.04,-0.2
6.7591050e-01,0.08,-0.7
6.7591060e-01,-0.16,-0.3
6.7591070e-01,-0.04,-0.5
6.7591080e-01,-0.08,-0.5
6.7591090e-01,-0.08,-0.1
6.7591100e-01,0,-0.4
6.7591110e-01,0.04,-0.4
6.7591120e-01,0.04,-0.5
6.7591130e-01,-0.08,-0.6
6.7591140e-01,-0.04,-0.6
6.7591150e-01,-0.04,-0.3
6.7591160e-01,-0.2,-0.6
6.7591170e-01,-0.04,-0.7
6.7591180e-01,0,-0.6
6.7591190e-01,-0.12,-0.7
6.7591200e-01,-0.04,-0.5
6.7591210e-01,-0.08,-0.2
6.7591220e-01,0,-0.6
6.7591230e-01,-0.16,-0.5
6.7591240e-01,-0.04,-0.4
6.7591250e-01,-0.04,-0.5
6.7591260e-01,-0.16,-0.2
6.7591270e-01,-0.08,-0.6
6.7591280e-01,-0.08,-0.8
6.7591290e-01,0.08,-0.1
6.7591300e-01,-0.12,-0.5
6.7591310e-01,-0.04,-0.5
6.7591320e-01,-0.16,-0.4
6.7591330e-01,-0.04,-0.5
6.7591340e-01,0,-0.3
6.7591350e-01,-0.04,-0.4
6.7591360e-01,-0.12,-0.3
6.7591370e-01,-0.12,-0.4
6.7591380e-01,-0.08,-0.6
6.7591390e-01,-0.12,-0.6
6.7591400e-01,-0.16,-0.4
6.7591410e-01,-0.08,-0.2
6.7591420e-01,-0.08,-0.3
6.7591430e-01,-0.16,-0.7
6.7591440e-01,-0.08,-0.5
6.7591450e-01,-0.12,-0.3
6.7591460e-01,-0.04,-0.4
6.7591470e-01,-0.16,-0.4
6.7591480e-01,-0.32,-0.4
6.7591490e-01,-0.04,-0.5
6.7591500e-01,-0.04,-0.6
6.7591510e-01,-0.08,-0.7
6.7591520e-01,0,-0.1
6.7591530e-01,-0.08,-0.6
6.7591540e-01,-0.12,-0.7
6.7591550e-01,0.12,-0.4
6.7591560e-01,-0.04,-0.3
6.7591570e-01,0,-0.5
6.7591580e-01,-0.04,-0.8
